customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason
559,express_basket,no_priority,7,card,14483.076954020582,14483.076954020582,14543.372918515332,0.0,60.295964494749064,60.29596449474957,12,13200,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 1, ""beverages"": 1, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 2, ""other"": 3}","{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 1100, ""beverages"": 1300, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 7200, ""other"": 3600}",,1970,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 160, ""beverages"": 160, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 1220, ""other"": 430}",self_checkout,self_checkout,1,19.613226743720166,served,,
560,regular,no_priority,16,card,14489.19711402699,14741.998616885794,14834.094168412517,252.80150285880336,92.09555152672293,344.89705438552664,12,72300,"{""produce"": 0, ""grocery"": 3, ""meat"": 6, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 1, ""frozen"": 2, ""prepared"": 2, ""other"": 2}","{""produce"": 0, ""grocery"": 5200, ""meat"": 52500, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 2300, ""frozen"": 3600, ""prepared"": 5400, ""other"": 3300}",,6820,"{""produce"": 0, ""grocery"": 480, ""meat"": 4190, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 360, ""frozen"": 470, ""prepared"": 920, ""other"": 400}",regular-6,regular,1,517.3192892646186,served,,
561,regular,no_priority,11,card,14489.267114982204,14489.267114982204,14593.666879301752,0.0,104.39976431954855,104.39976431954892,12,18300,"{""produce"": 2, ""grocery"": 1, ""meat"": 0, ""dairy"": 3, ""bakery"": 2, ""beverages"": 0, ""household"": 1, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 2}","{""produce"": 1900, ""grocery"": 1800, ""meat"": 0, ""dairy"": 2400, ""bakery"": 1700, ""beverages"": 0, ""household"": 2100, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 8400}",,2120,"{""produce"": 190, ""grocery"": 160, ""meat"": 0, ""dairy"": 240, ""bakery"": 240, ""beverages"": 0, ""household"": 270, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 1020}",self_checkout,self_checkout,1,1332.6314578820418,served,,
562,express_basket,no_priority,3,card,14495.65834419561,14495.65834419561,14527.863932910797,0.0,32.20558871518795,32.20558871518733,12,8200,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 1, ""prepared"": 2, ""other"": 0}","{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 2200, ""prepared"": 6000, ""other"": 0}",,1300,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 290, ""prepared"": 1010, ""other"": 0}",express-1,express,1,231.9860980688981,served,,
563,deal_hunter,no_priority,10,card,14503.13921867257,14503.13921867257,14557.421525080543,0.0,54.28230640797225,54.28230640797301,12,25800,"{""produce"": 1, ""grocery"": 0, ""meat"": 2, ""dairy"": 1, ""bakery"": 2, ""beverages"": 0, ""household"": 4, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}","{""produce"": 1100, ""grocery"": 0, ""meat"": 14900, ""dairy"": 1100, ""bakery"": 1400, ""beverages"": 0, ""household"": 7300, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}",,2320,"{""produce"": 100, ""grocery"": 0, ""meat"": 1080, ""dairy"": 100, ""bakery"": 180, ""beverages"": 0, ""household"": 860, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}",express-3,express,1,792.3319211743417,served,,
564,family_cart,no_priority,157,card,14514.226837961343,14838.264631952841,15327.373843996118,324.0377939914979,489.1092120432765,813.1470060347747,12,443900,"{""produce"": 19, ""grocery"": 9, ""meat"": 31, ""dairy"": 37, ""bakery"": 11, ""beverages"": 7, ""household"": 24, ""personal_care"": 2, ""frozen"": 10, ""prepared"": 3, ""other"": 4}","{""produce"": 23400, ""grocery"": 15300, ""meat"": 226000, ""dairy"": 43000, ""bakery"": 9600, ""beverages"": 9600, ""household"": 66300, ""personal_care"": 6700, ""frozen"": 24900, ""prepared"": 9100, ""other"": 10000}",,44310,"{""produce"": 2340, ""grocery"": 1390, ""meat"": 18120, ""dairy"": 4300, ""bakery"": 1360, ""beverages"": 1150, ""household"": 8600, ""personal_care"": 1070, ""frozen"": 3240, ""prepared"": 1540, ""other"": 1200}",regular-10,regular,1,906.0979375927401,served,,
565,express_basket,reduced_mobility,12,card,14528.628894903342,14528.628894903342,14593.037728333671,0.0,64.4088334303284,64.40883343032874,12,40800,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 1, ""beverages"": 0, ""household"": 0, ""personal_care"": 1, ""frozen"": 2, ""prepared"": 8, ""other"": 0}","{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 1100, ""beverages"": 0, ""household"": 0, ""personal_care"": 5500, ""frozen"": 7800, ""prepared"": 26400, ""other"": 0}",,6560,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 150, ""beverages"": 0, ""household"": 0, ""personal_care"": 890, ""frozen"": 1010, ""prepared"": 4510, ""other"": 0}",regular-9,regular,1,150.603532954543,served,,
566,weekly_planner,no_priority,43,card,14543.105262803345,14543.105262803345,14655.77870038917,0.0,112.67343758582456,112.67343758582501,12,87600,"{""produce"": 3, ""grocery"": 8, ""meat"": 1, ""dairy"": 9, ""bakery"": 2, ""beverages"": 5, ""household"": 3, ""personal_care"": 0, ""frozen"": 8, ""prepared"": 4, ""other"": 0}","{""produce"": 3900, ""grocery"": 14600, ""meat"": 5500, ""dairy"": 10700, ""bakery"": 1800, ""beverages"": 6900, ""household"": 5500, ""personal_care"": 0, ""frozen"": 23600, ""prepared"": 15100, ""other"": 0}",,10690,"{""produce"": 390, ""grocery"": 1310, ""meat"": 440, ""dairy"": 1070, ""bakery"": 260, ""beverages"": 840, ""household"": 710, ""personal_care"": 0, ""frozen"": 3080, ""prepared"": 2590, ""other"": 0}",regular-7,regular,1,111.79804802810655,served,,
567,regular,no_priority,55,card,14559.400209330548,14559.400209330548,14697.911967768128,0.0,138.5117584375811,138.51175843758028,12,135600,"{""produce"": 14, ""grocery"": 14, ""meat"": 5, ""dairy"": 0, ""bakery"": 7, ""beverages"": 3, ""household"": 0, ""personal_care"": 3, ""frozen"": 7, ""prepared"": 2, ""other"": 0}","{""produce"": 19900, ""grocery"": 24400, ""meat"": 48200, ""dairy"": 0, ""bakery"": 6600, ""beverages"": 3500, ""household"": 0, ""personal_care"": 9300, ""frozen"": 14900, ""prepared"": 8800, ""other"": 0}",,14360,"{""produce"": 1990, ""grocery"": 2200, ""meat"": 3880, ""dairy"": 0, ""bakery"": 920, ""beverages"": 420, ""household"": 0, ""personal_care"": 1480, ""frozen"": 1970, ""prepared"": 1500, ""other"": 0}",regular-8,regular,1,38.568969957375344,served,,
568,family_cart,no_priority,163,cash,14563.365935272013,14593.037728333671,14795.482332268302,29.67179306165781,202.44460393463052,232.11639699628904,12,494800,"{""produce"": 18, ""grocery"": 14, ""meat"": 27, ""dairy"": 18, ""bakery"": 2, ""beverages"": 7, ""household"": 9, ""personal_care"": 20, ""frozen"": 24, ""prepared"": 19, ""other"": 5}","{""produce"": 20900, ""grocery"": 22300, ""meat"": 162200, ""dairy"": 22200, ""bakery"": 2400, ""beverages"": 8700, ""household"": 20400, ""personal_care"": 80100, ""frozen"": 68100, ""prepared"": 70100, ""other"": 17400}",,59040,"{""produce"": 2090, ""grocery"": 1990, ""meat"": 12990, ""dairy"": 2220, ""bakery"": 350, ""beverages"": 1040, ""household"": 2650, ""personal_care"": 12790, ""frozen"": 8890, ""prepared"": 11930, ""other"": 2100}",regular-9,regular,1,125.04518824241828,served,,
569,weekly_planner,pregnant,24,cash,14568.738404179232,14568.738404179232,14718.458513793088,0.0,149.72010961385539,149.72010961385604,12,50000,"{""produce"": 2, ""grocery"": 4, ""meat"": 3, ""dairy"": 6, ""bakery"": 4, ""beverages"": 0, ""household"": 2, ""personal_care"": 1, ""frozen"": 2, ""prepared"": 0, ""other"": 0}","{""produce"": 1600, ""grocery"": 8000, ""meat"": 16900, ""dairy"": 5900, ""bakery"": 3600, ""beverages"": 0, ""household"": 5300, ""personal_care"": 1500, ""frozen"": 7200, ""prepared"": 0, ""other"": 0}",,5170,"{""produce"": 160, ""grocery"": 720, ""meat"": 1350, ""dairy"": 590, ""bakery"": 500, ""beverages"": 0, ""household"": 680, ""personal_care"": 240, ""frozen"": 930, ""prepared"": 0, ""other"": 0}",regular-4,regular,1,46.10828704395345,served,,
570,self_checkout_fan,no_priority,2,card,14569.6178096225,14569.6178096225,14638.59763754142,0.0,68.97982791892053,68.97982791891991,12,2400,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 1, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 1}","{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 1000, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 1400}",,280,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 120, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 160}",express-3,express,1,80.93203769195009,served,,
571,express_basket,no_priority,7,cash,14574.614116436589,14574.614116436589,14628.24872457154,0.0,53.634608134950874,53.63460813495112,12,11400,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 1, ""beverages"": 4, ""household"": 0, ""personal_care"": 1, ""frozen"": 1, ""prepared"": 0, ""other"": 0}","{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 700, ""beverages"": 3400, ""household"": 0, ""personal_care"": 4700, ""frozen"": 2600, ""prepared"": 0, ""other"": 0}",,1610,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 100, ""beverages"": 410, ""household"": 0, ""personal_care"": 760, ""frozen"": 340, ""prepared"": 0, ""other"": 0}",express-1,express,1,150.25716164197144,served,,
572,regular,no_priority,43,card,14577.597575049747,14618.886210275095,14779.455553477157,41.288635225348116,160.56934320206122,201.85797842740976,12,103900,"{""produce"": 6, ""grocery"": 9, ""meat"": 1, ""dairy"": 1, ""bakery"": 8, ""beverages"": 1, ""household"": 1, ""personal_care"": 9, ""frozen"": 3, ""prepared"": 4, ""other"": 0}","{""produce"": 9200, ""grocery"": 13900, ""meat"": 6700, ""dairy"": 600, ""bakery"": 8400, ""beverages"": 1600, ""household"": 600, ""personal_care"": 39600, ""frozen"": 6300, ""prepared"": 17000, ""other"": 0}",,14240,"{""produce"": 920, ""grocery"": 1260, ""meat"": 530, ""dairy"": 60, ""bakery"": 1170, ""beverages"": 200, ""household"": 80, ""personal_care"": 6350, ""frozen"": 810, ""prepared"": 2860, ""other"": 0}",regular-3,regular,1,86.50809722687409,served,,
573,express_basket,no_priority,8,card,14585.254394699587,14585.254394699587,14642.237585033741,0.0,56.98319033415521,56.98319033415464,12,28700,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 2, ""personal_care"": 1, ""frozen"": 2, ""prepared"": 2, ""other"": 1}","{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 9000, ""personal_care"": 3300, ""frozen"": 7900, ""prepared"": 7700, ""other"": 800}",,4100,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 1160, ""personal_care"": 520, ""frozen"": 1030, ""prepared"": 1300, ""other"": 90}",express-2,express,1,190.67245287726814,served,,
574,express_basket,no_priority,18,card,14588.894322095044,14697.911967768128,14812.695011930666,109.01764567308419,114.7830441625383,223.8006898356216,12,31400,"{""produce"": 0, ""grocery"": 2, ""meat"": 0, ""dairy"": 3, ""bakery"": 4, ""beverages"": 2, ""household"": 0, ""personal_care"": 0, ""frozen"": 1, ""prepared"": 5, ""other"": 1}","{""produce"": 0, ""grocery"": 2900, ""meat"": 0, ""dairy"": 2900, ""bakery"": 4000, ""beverages"": 1700, ""household"": 0, ""personal_care"": 0, ""frozen"": 2300, ""prepared"": 16200, ""other"": 1400}",,4550,"{""produce"": 0, ""grocery"": 260, ""meat"": 0, ""dairy"": 290, ""bakery"": 570, ""beverages"": 210, ""household"": 0, ""personal_care"": 0, ""frozen"": 290, ""prepared"": 2760, ""other"": 170}",regular-8,regular,1,239.5960582167498,served,,
575,express_basket,no_priority,8,card,14594.869257634078,14594.869257634078,14675.471029883209,0.0,80.60177224913006,80.60177224913059,12,10400,"{""produce"": 0, ""grocery"": 3, ""meat"": 0, ""dairy"": 0, ""bakery"": 1, ""beverages"": 0, ""household"": 2, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 2}","{""produce"": 0, ""grocery"": 3900, ""meat"": 0, ""dairy"": 0, ""bakery"": 1200, ""beverages"": 0, ""household"": 4700, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 600}",,1210,"{""produce"": 0, ""grocery"": 350, ""meat"": 0, ""dairy"": 0, ""bakery"": 170, ""beverages"": 0, ""household"": 610, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 80}",self_checkout,self_checkout,1,22.13126435050537,served,,
576,regular,no_priority,27,card,14595.383077966982,14980.438879498926,15145.797547947604,385.05580153194387,165.35866844867772,550.414469980622,12,62700,"{""produce"": 0, ""grocery"": 2, ""meat"": 4, ""dairy"": 0, ""bakery"": 8, ""beverages"": 8, ""household"": 2, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 3, ""other"": 0}","{""produce"": 0, ""grocery"": 3100, ""meat"": 32300, ""dairy"": 0, ""bakery"": 7500, ""beverages"": 9200, ""household"": 2900, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 7700, ""other"": 0}",,6720,"{""produce"": 0, ""grocery"": 270, ""meat"": 2590, ""dairy"": 0, ""bakery"": 1060, ""beverages"": 1120, ""household"": 370, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 1310, ""other"": 0}",regular-1,regular,1,571.4612836651606,served,,
577,express_basket,no_priority,18,card,14608.442675856324,14655.77870038917,14712.401792727376,47.33602453284584,56.62309233820687,103.95911687105217,12,33800,"{""produce"": 0, ""grocery"": 6, ""meat"": 0, ""dairy"": 1, ""bakery"": 0, ""beverages"": 5, ""household"": 1, ""personal_care"": 2, ""frozen"": 0, ""prepared"": 3, ""other"": 0}","{""produce"": 0, ""grocery"": 9200, ""meat"": 0, ""dairy"": 900, ""bakery"": 0, ""beverages"": 5300, ""household"": 2700, ""personal_care"": 8000, ""frozen"": 0, ""prepared"": 7700, ""other"": 0}",,4510,"{""produce"": 0, ""grocery"": 840, ""meat"": 0, ""dairy"": 90, ""bakery"": 0, ""beverages"": 640, ""household"": 350, ""personal_care"": 1290, ""frozen"": 0, ""prepared"": 1300, ""other"": 0}",regular-7,regular,1,680.2679438951043,served,,
578,regular,no_priority,23,card,14609.309654309856,14923.564790155311,15045.992368343132,314.2551358454548,122.42757818781959,436.68271403327526,12,79500,"{""produce"": 4, ""grocery"": 0, ""meat"": 3, ""dairy"": 2, ""bakery"": 1, ""beverages"": 3, ""household"": 0, ""personal_care"": 4, ""frozen"": 1, ""prepared"": 5, ""other"": 0}","{""produce"": 5200, ""grocery"": 0, ""meat"": 29600, ""dairy"": 1900, ""bakery"": 600, ""beverages"": 3500, ""household"": 0, ""personal_care"": 12500, ""frozen"": 6400, ""prepared"": 19800, ""other"": 0}",,9780,"{""produce"": 520, ""grocery"": 0, ""meat"": 2350, ""dairy"": 190, ""bakery"": 90, ""beverages"": 430, ""household"": 0, ""personal_care"": 2000, ""frozen"": 830, ""prepared"": 3370, ""other"": 0}",regular-2,regular,1,515.5058706955535,served,,
579,express_basket,no_priority,11,cash,14614.105193787931,14718.458513793088,14814.206686517533,104.353320005157,95.74817272444405,200.1014927296019,12,28100,"{""produce"": 0, ""grocery"": 1, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 2, ""household"": 1, ""personal_care"": 3, ""frozen"": 1, ""prepared"": 3, ""other"": 0}","{""produce"": 0, ""grocery"": 1400, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 2700, ""household"": 2100, ""personal_care"": 12000, ""frozen"": 2600, ""prepared"": 7300, ""other"": 0}",,4230,"{""produce"": 0, ""grocery"": 130, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 330, ""household"": 280, ""personal_care"": 1920, ""frozen"": 340, ""prepared"": 1230, ""other"": 0}",regular-4,regular,1,205.89592194355907,served,,
580,express_basket,no_priority,7,card,14629.140166342735,14629.140166342735,14660.646237831012,0.0,31.506071488276035,31.506071488276575,12,11400,"{""produce"": 0, ""grocery"": 3, ""meat"": 0, ""dairy"": 2, ""bakery"": 1, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 1, ""other"": 0}","{""produce"": 0, ""grocery"": 5800, ""meat"": 0, ""dairy"": 2000, ""bakery"": 500, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 3100, ""other"": 0}",,1320,"{""produce"": 0, ""grocery"": 530, ""meat"": 0, ""dairy"": 200, ""bakery"": 70, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 520, ""other"": 0}",express-1,express,1,42.165887456830575,served,,
581,deal_hunter,no_priority,3,card,14640.778535720903,14640.778535720903,14705.042589103568,0.0,64.26405338266478,64.26405338266522,12,8500,"{""produce"": 0, ""grocery"": 2, ""meat"": 1, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}","{""produce"": 0, ""grocery"": 4100, ""meat"": 4400, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}",,650,"{""produce"": 0, ""grocery"": 330, ""meat"": 320, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}",express-3,express,1,80.8644646473823,served,,
582,express_basket,no_priority,11,card,14642.347700328519,14642.347700328519,14731.415231157058,0.0,89.06753082853965,89.06753082853902,12,21300,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 2, ""beverages"": 2, ""household"": 0, ""personal_care"": 1, ""frozen"": 2, ""prepared"": 2, ""other"": 2}","{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 2000, ""beverages"": 2000, ""household"": 0, ""personal_care"": 4200, ""frozen"": 4400, ""prepared"": 4500, ""other"": 4200}",,3000,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 280, ""beverages"": 230, ""household"": 0, ""personal_care"": 670, ""frozen"": 570, ""prepared"": 760, ""other"": 490}",self_checkout,self_checkout,1,69.64335092081642,served,,
583,weekly_planner,no_priority,60,card,14644.495795947423,14795.482332268302,15006.91812396637,150.98653632087917,211.4357916980683,362.42232801894716,12,145700,"{""produce"": 8, ""grocery"": 11, ""meat"": 7, ""dairy"": 2, ""bakery"": 0, ""beverages"": 8, ""household"": 14, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 4, ""other"": 6}","{""produce"": 9900, ""grocery"": 19600, ""meat"": 42800, ""dairy"": 3000, ""bakery"": 0, ""beverages"": 8100, ""household"": 35600, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 13300, ""other"": 13400}",,15910,"{""produce"": 990, ""grocery"": 1770, ""meat"": 3420, ""dairy"": 300, ""bakery"": 0, ""beverages"": 970, ""household"": 4610, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 2250, ""other"": 1600}",regular-9,regular,1,976.53163153352,served,,
584,self_checkout_fan,no_priority,19,card,14651.691944459963,,14658.380462403942,,,,12,,,,,,,regular-3,regular,1,6.688517943979217,abandoned,,patience_timeout
585,express_basket,no_priority,6,card,14701.39602460756,14701.39602460756,14747.178905061463,0.0,45.78288045390295,45.78288045390218,12,21200,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 1, ""frozen"": 0, ""prepared"": 3, ""other"": 2}","{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 4600, ""frozen"": 0, ""prepared"": 8700, ""other"": 7900}",,3160,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 740, ""frozen"": 0, ""prepared"": 1470, ""other"": 950}",express-2,express,1,90.08744405742306,served,,
586,self_checkout_fan,senior,11,card,14723.243095394284,14723.243095394284,14781.62782948224,0.0,58.384734087957256,58.38473408795653,12,19400,"{""produce"": 0, ""grocery"": 2, ""meat"": 1, ""dairy"": 3, ""bakery"": 0, ""beverages"": 2, ""household"": 0, ""personal_care"": 1, ""frozen"": 0, ""prepared"": 1, ""other"": 1}","{""produce"": 0, ""grocery"": 3800, ""meat"": 4100, ""dairy"": 3300, ""bakery"": 0, ""beverages"": 2300, ""household"": 0, ""personal_care"": 3600, ""frozen"": 0, ""prepared"": 900, ""other"": 1400}",,2130,"{""produce"": 0, ""grocery"": 340, ""meat"": 320, ""dairy"": 320, ""bakery"": 0, ""beverages"": 270, ""household"": 0, ""personal_care"": 560, ""frozen"": 0, ""prepared"": 150, ""other"": 170}",regular-7,regular,1,134.37420330345128,served,,
587,weekly_planner,no_priority,63,cash,14733.67167832662,14832.966100190271,15059.291722526348,99.29442186365122,226.3256223360761,325.620044199728,12,163800,"{""produce"": 4, ""grocery"": 18, ""meat"": 9, ""dairy"": 9, ""bakery"": 4, ""beverages"": 7, ""household"": 1, ""personal_care"": 4, ""frozen"": 3, ""prepared"": 2, ""other"": 2}","{""produce"": 6100, ""grocery"": 29200, ""meat"": 65900, ""dairy"": 10000, ""bakery"": 5300, ""beverages"": 7800, ""household"": 2500, ""personal_care"": 16800, ""frozen"": 11000, ""prepared"": 6000, ""other"": 3200}",,17010,"{""produce"": 610, ""grocery"": 2650, ""meat"": 5270, ""dairy"": 1000, ""bakery"": 740, ""beverages"": 920, ""household"": 320, ""personal_care"": 2670, ""frozen"": 1420, ""prepared"": 1030, ""other"": 380}",regular-5,regular,1,314.15658291311183,served,,
588,family_cart,no_priority,95,cash,14735.307566388094,14779.455553477157,15024.746930034697,44.14798708906346,245.2913765575391,289.43936364660294,12,258200,"{""produce"": 10, ""grocery"": 19, ""meat"": 16, ""dairy"": 8, ""bakery"": 1, ""beverages"": 6, ""household"": 9, ""personal_care"": 9, ""frozen"": 4, ""prepared"": 9, ""other"": 4}","{""produce"": 12900, ""grocery"": 33400, ""meat"": 100900, ""dairy"": 9800, ""bakery"": 1700, ""beverages"": 6700, ""household"": 20900, ""personal_care"": 27400, ""frozen"": 12600, ""prepared"": 24300, ""other"": 7600}",,28150,"{""produce"": 1290, ""grocery"": 3000, ""meat"": 8050, ""dairy"": 980, ""bakery"": 240, ""beverages"": 830, ""household"": 2710, ""personal_care"": 4380, ""frozen"": 1630, ""prepared"": 4130, ""other"": 910}",regular-3,regular,1,1323.407381210845,served,,
589,family_cart,no_priority,100,cash,14748.191291619125,14814.206686517533,15447.722960692721,66.01539489840798,633.5162741751891,699.5316690735963,12,256700,"{""produce"": 6, ""grocery"": 20, ""meat"": 8, ""dairy"": 15, ""bakery"": 3, ""beverages"": 7, ""household"": 12, ""personal_care"": 13, ""frozen"": 4, ""prepared"": 10, ""other"": 2}","{""produce"": 6300, ""grocery"": 38900, ""meat"": 46900, ""dairy"": 18000, ""bakery"": 3000, ""beverages"": 8500, ""household"": 32000, ""personal_care"": 57400, ""frozen"": 8000, ""prepared"": 33900, ""other"": 3800}",,31750,"{""produce"": 630, ""grocery"": 3510, ""meat"": 3750, ""dairy"": 1800, ""bakery"": 420, ""beverages"": 1030, ""household"": 4180, ""personal_care"": 9180, ""frozen"": 1040, ""prepared"": 5760, ""other"": 450}",regular-4,regular,1,355.9866386278303,served,,
590,deal_hunter,no_priority,18,card,14762.109464918574,,14801.076622107628,,,,12,,,,,,,regular-8,regular,1,38.96715718905405,abandoned,,patience_timeout
591,express_basket,no_priority,19,card,14779.023315979495,14834.094168412517,14957.632718069128,55.07085243302208,123.53854965661084,178.60940208963257,12,49500,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 3, ""beverages"": 3, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 13, ""other"": 0}","{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 2700, ""beverages"": 4500, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 42300, ""other"": 0}",,8060,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 370, ""beverages"": 530, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 7160, ""other"": 0}",regular-6,regular,1,96.12461928351615,served,,
592,express_basket,no_priority,8,card,14797.244714885817,14797.244714885817,14850.026778677864,0.0,52.78206379204729,52.782063792046756,12,16100,"{""produce"": 0, ""grocery"": 1, ""meat"": 0, ""dairy"": 2, ""bakery"": 2, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 1, ""prepared"": 1, ""other"": 1}","{""produce"": 0, ""grocery"": 2200, ""meat"": 0, ""dairy"": 2500, ""bakery"": 2300, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 3200, ""prepared"": 3600, ""other"": 2300}",,2050,"{""produce"": 0, ""grocery"": 190, ""meat"": 0, ""dairy"": 250, ""bakery"": 310, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 410, ""prepared"": 610, ""other"": 280}",express-2,express,1,30.944166951927766,served,,
